review_id,listing_id,date,reviewer_id,reviewer_name,review_rating,review_text,sentiment_label,is_review_text_mocked,name,host_id,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood,district,city,latitude,longitude,property_type,room_type,accommodates,bedrooms,amenities,price,minimum_nights,maximum_nights,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,mocked_listing_fields,most_similar_review,similarity_score
132007780,13530143,2017-02-15,114026591,Noor B.,1,Disappointing stay. The entire apartment was not as clean as the photos suggested. Check-in was confusing and delayed our arrival in Paris.,negative,True,Champs Elysees-Arc de triomphe,71691271,2016-05-12,FR,within a day,0.87,0.89,f,1.0,t,t,Batignolles-Monceau,Batignolles-Monceau District,Paris,48.87473,2.29431,Entire apartment,Entire place,2,1.0,"[""Shampoo"", ""Heating"", ""TV"", ""Iron"", ""Kitchen"", ""Essentials""]",75,2,1125,91.0,10.0,10.0,10.0,10.0,10.0,9.0,f,"host_response_time,host_response_rate,district,bedrooms",Disappointing stay. The entire apartment was not as clean as the photos suggested. Check-in was confusing and delayed our arrival in Paris. We had several issues during our stay that were never resolved.,0.9212
550497659,33594548,2019-10-18,109366098,Wei V.,5,"We had a fantastic time. Great location in Yau Tsim Mong, close to everything we needed in Hong Kong. Check-in was smooth and the amenities were exactly what we needed.",positive,True,"Ã¢â°âºÃ©ËÂ¿Ã¦ÅÂ¨ AMU Female Dorm City View, TST MTR 4minsÃ¢â°âº",247949666,2019-03-10,"Hong Kong, Hong Kong",a few days or more,0.0,1.0,t,12.0,t,f,Yau Tsim Mong,Yau Tsim Mong District,Hong Kong,22.29754,114.17446,Shared room in apartment,Shared room,1,1.0,"[""Hair dryer"", ""TV"", ""Shampoo"", ""Air conditioning"", ""Fire extinguisher"", ""Wifi""]",123,1,365,97.0,10.0,10.0,10.0,10.0,10.0,10.0,t,district,"Couldn't have asked for more. Check-in was smooth and the amenities were exactly what we needed. Great location in Yau Tsim Mong, close to everything we needed in Hong Kong. The private room in apartment was spotless and exactly as described.",0.8184
190409168,11984821,2017-09-04,142904663,Noor P.,2,Not worth the price. The entire apartment was not as clean as the photos suggested. We had several issues during our stay that were never resolved. The location in Bourse was noisier than expected.,negative,True,Huge hyper central family flat 3BR,12136845,2014-02-11,"Paris, Ile-de-France, France",within an hour,0.98,0.99,t,22.0,t,t,Bourse,Bourse District,Paris,48.86896,2.35263,Entire apartment,Entire place,10,3.0,"[""Window guards"", ""Pocket wifi"", ""Dishwasher"", ""Essentials"", ""Stove"", ""Hot water""]",149,3,90,97.0,10.0,9.0,10.0,10.0,10.0,9.0,t,district,Below our expectations. The entire apartment was not as clean as the photos suggested. The location in Bourse was noisier than expected. We had several issues during our stay that were never resolved.,0.8553
18111246,2885257,2014-08-22,13357265,Grace V.,2,Below our expectations. The private room in serviced apartment was not as clean as the photos suggested. The host was difficult to reach when we had issues. The location in Passy was noisier than expected.,negative,True,Arc de triomphe-Champs Elysees 60mÃÂ²,11289585,2014-01-14,"Paris, Ile-de-France, France",within a few hours,0.8,0.71,f,2.0,t,t,Passy,Passy District,Paris,48.87626,2.28652,Private room in serviced apartment,Private room,5,1.0,"[""Dishwasher"", ""Essentials"", ""Stove"", ""Hot water"", ""Hangers"", ""Smoke alarm""]",150,1,1125,92.0,10.0,9.0,10.0,10.0,10.0,9.0,t,district,Would not recommend. The private room in apartment was not as clean as the photos suggested. The location in Passy was noisier than expected.,0.7276
490183461,36264236,2019-07-18,15371270,Kenji R.,2,Not worth the price. We had several issues during our stay that were never resolved. Check-in was confusing and delayed our arrival in Rome. The location in XIV Monte Mario was noisier than expected.,negative,True,B&B PISKY'S Guest House stanza 2,156906681,2017-10-31,"Rome, Lazio, Italy",within a few hours,0.9,0.83,f,4.0,t,t,XIV Monte Mario,XIV Monte Mario District,Rome,41.9216,12.4189,Room in bed and breakfast,Hotel room,3,1.0,"[""Dishwasher"", ""Washer"", ""Dedicated workspace"", ""Microwave"", ""Fire extinguisher"", ""Hangers""]",40,1,1125,85.0,9.0,10.0,10.0,9.0,9.0,9.0,f,district,"Couldn't have asked for more. Check-in was smooth and the amenities were exactly what we needed. The host was super responsive and easy to communicate with. Great location in XIV Monte Mario, close to everything we needed in Rome.",0.613
415215307,9012561,2019-02-22,240775450,Grace V.,1,Would not recommend. Check-in was confusing and delayed our arrival in Rome. The entire apartment was not as clean as the photos suggested. The location in XIII Aurelia was noisier than expected.,negative,True,ROME DOWNTOWN LOW COST APARTMENT SPECIAL OFFER,4155604,2012-11-15,"Rome, Lazio, Italy",within a day,0.79,0.99,t,5.0,t,t,XIII Aurelia,XIII Aurelia District,Rome,41.89764,12.45129,Entire apartment,Entire place,4,2.0,"[""Dishes and silverware"", ""Elevator"", ""Extra pillows and blankets"", ""First aid kit"", ""Bed linens"", ""Microwave""]",57,2,15,91.0,9.0,9.0,10.0,10.0,10.0,9.0,t,district,Would not recommend. The location in XIII Aurelia was noisier than expected. The entire apartment was not as clean as the photos suggested. Check-in was confusing and delayed our arrival in Rome.,1.0
515211298,31090222,2019-08-22,14604473,Kenji F.,5,Wonderful experience. We would definitely book this private room in house again. Our superhost was super responsive and easy to communicate with.,positive,True,JFK Airport Cozy Bedroom for Travel Room 1,232251881,2018-12-24,"Queens, New York, United States",within an hour,0.99,0.92,t,9.0,t,t,Jamaica,Queens,New York,40.66784,-73.78483,Private room in house,Private room,2,1.0,"[""Refrigerator"", ""Building staff"", ""Microwave"", ""Free street parking"", ""Kitchen"", ""Coffee maker""]",50,1,28,93.0,9.0,9.0,10.0,10.0,9.0,9.0,f,,Wonderful experience. The private room in house was spotless and exactly as described. We would definitely book this private room in house again. The host was super responsive and easy to communicate with.,0.8537
336419716,24577405,2018-10-14,42237697,Chidi T.,5,Exceeded our expectations! The entire apartment was spotless and exactly as described. Check-in was smooth and the amenities were exactly what we needed. We would definitely book this entire apartment again.,positive,True,"Appartement Paris 11ÃÂ¨me, 2personnes, Metro 2 et 11",185689930,2018-04-22,FR,within a few hours,0.84,1.0,t,1.0,t,f,Popincourt,Popincourt District,Paris,48.87105,2.37721,Entire apartment,Entire place,2,1.0,"[""Iron"", ""Heating"", ""Washer"", ""Dryer"", ""Dedicated workspace"", ""Wifi""]",60,2,20,91.0,10.0,9.0,10.0,10.0,9.0,9.0,t,"host_response_time,host_response_rate,district,bedrooms",Exceeded our expectations! The entire apartment was spotless and exactly as described. We would definitely book this entire apartment again. Check-in was smooth and the amenities were exactly what we needed.,1.0
64228152,2787266,2016-03-01,27097565,Grace L.,1,Would not recommend. Check-in was confusing and delayed our arrival in Rome. The room in bed and breakfast was not as clean as the photos suggested.,negative,True,GREEN-GO Room-Central-PRIVATE BATHR,13563752,2014-03-26,"Rome, Lazio, Italy",within an hour,1.0,1.0,t,4.0,t,t,VIII Appia Antica,VIII Appia Antica District,Rome,41.86657,12.49309,Room in bed and breakfast,Hotel room,2,1.0,"[""Pack \u2019n Play/travel crib"", ""Washer"", ""Dedicated workspace"", ""Microwave"", ""Fire extinguisher"", ""Hangers""]",30,1,1125,97.0,10.0,10.0,10.0,10.0,9.0,10.0,t,district,Disappointing stay. Check-in was confusing and delayed our arrival in Rome. The private room in bed and breakfast was not as clean as the photos suggested.,0.8928
578111824,16323227,2019-12-16,310148433,Aylin H.,1,We had a rough experience. The private room in apartment was not as clean as the photos suggested. Our superhost was difficult to reach when we had issues. Check-in was confusing and delayed our arrival in New York.,negative,True,Lovely Spacious Bedroom in Brooklyn,23700673,2014-11-13,"New York, New York, United States",within a few hours,0.62,1.0,t,2.0,t,t,Bedford-Stuyvesant,Brooklyn,New York,40.69494,-73.96055,Private room in apartment,Private room,2,1.0,"[""Refrigerator"", ""Microwave"", ""Shampoo"", ""Air conditioning"", ""Baking sheet"", ""Free street parking""]",58,2,29,97.0,10.0,10.0,10.0,10.0,10.0,10.0,f,"host_response_time,host_response_rate",We had a rough experience. The private room in apartment was not as clean as the photos suggested. Our superhost was difficult to reach when we had issues. Check-in was confusing and delayed our arrival in New York.,1.0
724495535,5194865,2021-01-16,2829751,Diego E.,5,Wonderful experience. Check-in was smooth and the amenities were exactly what we needed. The entire house was spotless and exactly as described. The host was super responsive and easy to communicate with.,positive,True,Entire House-  Family Bondi Oasis,5541400,2013-03-20,"Bondi Beach, New South Wales, Australia",within an hour,1.0,1.0,f,1.0,t,t,Waverley,Waverley District,Sydney,-33.88963,151.26856,Entire house,Entire place,7,4.0,"[""Patio or balcony"", ""Garden or backyard"", ""Children\u2019s books and toys"", ""High chair"", ""Shampoo"", ""Coffee maker""]",650,1,20,100.0,10.0,10.0,10.0,10.0,10.0,9.0,f,district,Wonderful experience. Check-in was smooth and the amenities were exactly what we needed. The entire apartment was spotless and exactly as described. The host was super responsive and easy to communicate with.,0.9368
170665619,18497874,2017-07-16,78644226,Chidi B.,1,Would not recommend. We had several issues during our stay that were never resolved. Check-in was confusing and delayed our arrival in Paris. The private room in guest suite was not as clean as the photos suggested.,negative,True,Chambre + salle douche privee au centre de Paris.,128359173,2017-05-01,"Paris, Ile-de-France, France",a few days or more,0.76,0.4,f,1.0,t,f,Enclos-St-Laurent,Enclos-St-Laurent District,Paris,48.87264,2.353,Private room in guest suite,Private room,2,1.0,"[""Iron"", ""Heating"", ""Washer"", ""Dedicated workspace"", ""Wifi"", ""Kitchen""]",55,2,1125,93.0,9.0,9.0,10.0,10.0,10.0,9.0,t,"host_response_time,host_response_rate,host_acceptance_rate,district",Below our expectations. Check-in was confusing and delayed our arrival in Sydney. The private room in guest suite was not as clean as the photos suggested.,0.7922
467693418,19440766,2019-06-10,104563419,Elena K.,4,"Wonderful experience. Great location in Cuauhtemoc, close to everything we needed in Mexico City. The host was super responsive and easy to communicate with.",positive,True,Habitacion tipo hotel en ubicacion privilegiada,136306567,2017-06-21,"Mexico City, Mexico City, Mexico",within a few hours,0.8,1.0,f,3.0,t,f,Cuauhtemoc,Cuauhtemoc District,Mexico City,19.44241,-99.1647,Entire house,Entire place,2,1.0,"[""Heating"", ""Washer"", ""TV"", ""Bed linens"", ""Essentials"", ""Shampoo""]",550,2,100,92.0,10.0,9.0,10.0,10.0,10.0,9.0,t,district,"Wonderful experience. We would definitely book this entire loft again. Our superhost was super responsive and easy to communicate with. Great location in Cuauhtemoc, close to everything we needed in Mexico City.",0.8468
551478995,27220113,2019-10-20,292572301,Carlos V.,1,We had a rough experience. The location in Ward 109 was noisier than expected. Our superhost was difficult to reach when we had issues. The entire guest suite was not as clean as the photos suggested.,negative,True,One bedroom Garden Unit with Separate Entrance,204990361,2018-07-25,"Cape Town, Western Cape, South Africa",within an hour,1.0,0.9,t,1.0,t,t,Ward 109,Ward 109 District,Cape Town,-34.03808,18.75074,Entire guest suite,Entire place,2,1.0,"[""Microwave"", ""Long term stays allowed"", ""Private entrance"", ""Hot water"", ""Cooking basics"", ""Essentials""]",650,2,30,97.0,10.0,10.0,10.0,10.0,10.0,10.0,t,district,We had a rough experience. The entire guest suite was not as clean as the photos suggested. We had several issues during our stay that were never resolved. The host was difficult to reach when we had issues.,0.6802
43875552,4919135,2015-08-22,8875436,Ana L.,3,"Reasonable for a short trip. Some things could be improved, like cleanliness in the entire apartment. The host was polite but slow to respond a couple of times.",neutral,True,Charming Art Deco Apartment,25336153,2014-12-29,"Darlinghurst, New South Wales, Australia",within an hour,1.0,0.0,f,2.0,t,t,Sydney,Sydney District,Sydney,-33.87923,151.2206,Entire apartment,Entire place,2,1.0,"[""Building staff"", ""Bed linens"", ""Shampoo"", ""Hair dryer"", ""TV"", ""Fire extinguisher""]",150,14,30,98.0,10.0,10.0,10.0,10.0,10.0,10.0,f,district,"Reasonable for a short trip. The host was polite but slow to respond a couple of times. Some things could be improved, like cleanliness in the entire apartment.",1.0
528426238,7901465,2019-09-13,33749801,Elena H.,3,"Decent stay overall. Location in Fatih was convenient enough. Some things could be improved, like cleanliness in the room in hotel.",neutral,True,Istanbul Villa Galley City view in Hagia Sofia 1,41657344,2015-08-16,"Istanbul, Istanbul, Turkey",within an hour,1.0,0.99,t,10.0,t,t,Fatih,Fatih District,Istanbul,41.00321,28.96801,Room in hotel,Private room,2,1.0,"[""Iron"", ""Dishwasher"", ""Children\u2019s books and toys"", ""Essentials"", ""Bed linens"", ""Heating""]",106,1,365,92.0,9.0,9.0,10.0,10.0,9.0,9.0,t,district,"Decent stay overall. Some things could be improved, like cleanliness in the room in hotel. Location in Fatih was convenient enough.",1.0
141093943,9325433,2017-04-02,16947788,James S.,1,We had a rough experience. Check-in was confusing and delayed our arrival in Rome. We had several issues during our stay that were never resolved.,negative,True,Domus Eugenia all'Esquilino,48399502,2015-11-07,"Rome, Lazio, Italy",within an hour,1.0,1.0,f,3.0,t,t,I Centro Storico,I Centro Storico District,Rome,41.89435,12.50965,Entire apartment,Entire place,5,2.0,"[""Dishwasher"", ""Washer"", ""Dedicated workspace"", ""Microwave"", ""Fire extinguisher"", ""Hangers""]",41,3,60,95.0,10.0,10.0,10.0,10.0,9.0,10.0,t,district,We had a rough experience. Our superhost was difficult to reach when we had issues. We had several issues during our stay that were never resolved. Check-in was confusing and delayed our arrival in Rome.,0.8698
106465735,7697118,2016-10-06,23907557,James R.,3,An average experience. It served its purpose for our stay in Cape Town.,neutral,True,Re-Imagined Period Townhouse in Green Point,13286229,2014-03-19,"Cape Town, Western Cape, South Africa",within an hour,1.0,0.97,t,19.0,t,t,Ward 115,Ward 115 District,Cape Town,-33.90883,18.40996,Entire townhouse,Entire place,2,1.0,"[""Hair dryer"", ""Coffee maker"", ""Iron"", ""Fire extinguisher"", ""Pool"", ""Bedroom comforts""]",556,2,1120,97.0,10.0,10.0,10.0,10.0,10.0,10.0,t,district,An average experience. It served its purpose for our stay in Cape Town.,1.0
293433101,6562912,2018-07-20,185748139,Ana D.,3,"Decent stay overall. Some things could be improved, like cleanliness in the room in hotel. Location in Fatih was convenient enough.",neutral,True,Double room - Heart of Istanbul 2,34330068,2015-05-27,"Istanbul, Istanbul, Turkey",within an hour,1.0,1.0,f,9.0,t,t,Fatih,Fatih District,Istanbul,41.00453,28.97763,Room in hotel,Hotel room,2,1.0,"[""Air conditioning"", ""Host greets you"", ""Wifi"", ""Hot water"", ""Essentials"", ""Heating""]",157,1,1125,89.0,9.0,9.0,9.0,9.0,10.0,9.0,t,district,"Decent stay overall. Location in Fatih was convenient enough. Some things could be improved, like cleanliness in the room in hotel.",1.0
254341625,22290464,2018-04-16,180949896,Wei R.,1,Disappointing stay. The entire apartment was not as clean as the photos suggested. The host was difficult to reach when we had issues.,negative,True,Ã¢Ëâ¦Lovely parisian flatÃ¢Ëâ¦Near MontmartreÃ¢Ëâ¦2 bedroomsÃ¢Ëâ¦,153399279,2017-10-05,"Paris, Ile-de-France, France",within an hour,0.78,1.0,f,1.0,t,t,Batignolles-Monceau,Batignolles-Monceau District,Paris,48.89632,2.32292,Entire apartment,Entire place,4,2.0,"[""Paid parking off premises"", ""Iron"", ""Shampoo"", ""Lockbox"", ""Heating"", ""Washer""]",123,2,1125,86.0,9.0,8.0,9.0,9.0,9.0,9.0,f,"host_response_time,host_response_rate,district",Disappointing stay. The entire apartment was not as clean as the photos suggested. The host was difficult to reach when we had issues.,1.0
258494608,12179994,2018-04-29,21370673,Julia V.,3,"Decent stay overall. Our superhost was polite but slow to respond a couple of times. Some things could be improved, like cleanliness in the entire apartment.",neutral,True,Studio  cosy Center Marais equiped confortable,65447008,2016-04-02,"Paris, Ile-de-France, France",within an hour,1.0,0.92,t,2.0,t,t,Popincourt,Popincourt District,Paris,48.86496,2.36593,Entire apartment,Entire place,2,1.0,"[""Essentials"", ""Stove"", ""Hot water"", ""Hangers"", ""Smoke alarm"", ""Wifi""]",59,3,1125,97.0,10.0,10.0,10.0,10.0,10.0,9.0,t,"district,bedrooms","Decent stay overall. Our superhost was polite but slow to respond a couple of times. Some things could be improved, like cleanliness in the entire apartment.",1.0
25988892,1697582,2015-02-01,1664677,Lucas R.,2,Below our expectations. We had several issues during our stay that were never resolved. The location in Wan Chai was noisier than expected. Check-in was confusing and delayed our arrival in Hong Kong.,negative,True,"7BedR + 5BathR @ Hennessy Road 09/F 1,160SF",1375696,2011-11-06,"Wan Chai, Hong Kong Island, Hong Kong",within a few hours,1.0,1.0,f,15.0,t,t,Wan Chai,Wan Chai District,Hong Kong,22.27696,114.17063,Entire apartment,Entire place,16,7.0,"[""Hair dryer"", ""Dryer"", ""Hot water"", ""Air conditioning"", ""Smart lock"", ""Wifi""]",4690,1,60,91.0,9.0,9.0,10.0,10.0,10.0,9.0,f,district,"Perfect for our trip. Great location in Wan Chai, close to everything we needed in Hong Kong. The host was super responsive and easy to communicate with.",0.6659
713763760,45215453,2020-12-06,315935925,Kenji F.,5,Perfect for our trip. The place felt very cozy for 2 guests. Check-in was smooth and the amenities were exactly what we needed. Our superhost was super responsive and easy to communicate with.,positive,True,Barra da Tijuca - Flat - Barra First Class - RJ B,153139399,2017-10-03,"Rio de Janeiro, State of Rio de Janeiro, Brazil",within an hour,1.0,0.99,t,0.0,t,t,Barra da Tijuca,Barra da Tijuca District,Rio de Janeiro,-23.00035,-43.39164,Entire serviced apartment,Entire place,2,1.0,"[""Smoke alarm"", ""Dedicated workspace"", ""Hot water"", ""Air conditioning"", ""Pool"", ""Gym""]",166,1,1125,96.0,10.0,10.0,10.0,10.0,10.0,10.0,t,district,Perfect for our trip. Our superhost was super responsive and easy to communicate with. The place felt very cozy for 4 guests. Check-in was smooth and the amenities were exactly what we needed.,1.0
709468417,41814502,2020-11-16,104399942,Carlos J.,3,"Nothing special, but fine. Some things could be improved, like cleanliness in the entire condominium.",neutral,True,Arden St,205048776,2018-07-25,"New York, New York, United States",within an hour,1.0,0.71,f,0.0,t,f,Inwood,Manhattan,New York,40.86334,-73.92758,Entire condominium,Entire place,2,1.0,"[""Hair dryer"", ""Iron"", ""Essentials"", ""Smoke alarm"", ""Washer"", ""TV""]",100,3,7,95.0,10.0,10.0,10.0,10.0,10.0,10.0,f,bedrooms,"Nothing special, but fine. Some things could be improved, like cleanliness in the entire apartment.",0.8548
241194698,4775289,2018-03-08,2961811,Lucas W.,4,"Couldn't have asked for more. We would definitely book this entire loft again. Great location in Opera, close to everything we needed in Paris.",positive,True,NEW! Grand studio - Martyrs - 52 m2,24628543,2014-12-08,"Niort, Poitou-Charentes, France",within a few hours,0.94,0.66,f,1.0,t,t,Opera,Opera District,Paris,48.87825,2.34468,Entire loft,Entire place,3,1.0,"[""Essentials"", ""Hot water"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Long term stays allowed""]",110,4,1125,96.0,10.0,9.0,10.0,10.0,10.0,9.0,f,"host_response_time,host_response_rate,host_acceptance_rate,district","Couldn't have asked for more. Great location in Louvre, close to everything we needed in Paris. We would definitely book this entire apartment again.",0.6461
414204534,20722463,2019-02-19,34428532,Carlos T.,3,"Nothing special, but fine. The room in hotel was fine but a little smaller than expected. Location in Yau Tsim Mong was convenient enough.",neutral,True,Hostels for 4pax @MK MTR 2min-Kingland apartment,31113999,2015-04-12,"Kowloon, Hong Kong",within an hour,1.0,1.0,f,37.0,t,t,Yau Tsim Mong,Yau Tsim Mong District,Hong Kong,22.32174,114.16859,Room in hotel,Hotel room,4,1.0,"[""Shampoo"", ""Hair dryer"", ""Fire extinguisher"", ""Long term stays allowed"", ""Hot water"", ""TV""]",500,1,1125,83.0,9.0,8.0,9.0,8.0,10.0,8.0,t,district,It was okay for the price. Location in Yau Tsim Mong was convenient enough. The room in hostel was fine but a little smaller than expected.,0.7712
235949839,20405748,2018-02-18,21380846,Ana V.,4,We had a fantastic time. We would definitely book this entire apartment again. Our superhost was super responsive and easy to communicate with. The place felt very cozy for 4 guests.,positive,True,Maison De Fiori- Charming Apartment,100619909,2016-10-21,"Rome, Lazio, Italy",within an hour,0.97,1.0,t,5.0,t,t,I Centro Storico,I Centro Storico District,Rome,41.89508,12.47247,Entire apartment,Entire place,4,1.0,"[""Paid parking off premises"", ""Body soap"", ""Dedicated workspace"", ""Microwave"", ""Fire extinguisher"", ""Hangers""]",69,1,1125,96.0,10.0,9.0,10.0,10.0,10.0,9.0,t,district,We had a fantastic time. The place felt very cozy for 6 guests. We would definitely book this entire apartment again. The host was super responsive and easy to communicate with.,0.9497
418998750,25960026,2019-03-03,110022508,David G.,1,We had a rough experience. Our superhost was difficult to reach when we had issues. The location in I Centro Storico was noisier than expected.,negative,True,Loving Rome Vaticano & St. Peter,74568023,2016-05-29,IT,within an hour,1.0,1.0,t,4.0,t,t,I Centro Storico,I Centro Storico District,Rome,41.90447,12.46247,Entire apartment,Entire place,5,2.0,"[""Paid parking off premises"", ""Dedicated workspace"", ""Fire extinguisher"", ""Hangers"", ""Iron"", ""Refrigerator""]",100,1,1125,98.0,10.0,10.0,10.0,10.0,10.0,10.0,t,district,We had a rough experience. Our superhost was difficult to reach when we had issues. The location in I Centro Storico was noisier than expected. We had several issues during our stay that were never resolved.,0.9312
308160918,23690576,2018-08-16,176549616,Hiro S.,3,It was okay for the price. It served its purpose for our stay in Sydney.,neutral,True,Large Apt with Magnificent Water View & Parking,251905190,2019-03-29,Australia,within an hour,1.0,0.97,t,32.0,t,t,North Sydney,North Sydney District,Sydney,-33.8248,151.19836,Entire apartment,Entire place,6,2.0,"[""Bathtub"", ""Patio or balcony"", ""Lockbox"", ""Children\u2019s books and toys"", ""Bed linens"", ""Shampoo""]",174,2,1125,94.0,10.0,9.0,10.0,10.0,10.0,9.0,t,district,It was okay for the price. It served its purpose for our stay in Sydney.,1.0
103026764,5900186,2016-09-20,16923549,Lucas R.,1,Disappointing stay. The host was difficult to reach when we had issues. We had several issues during our stay that were never resolved. The entire apartment was not as clean as the photos suggested.,negative,True,La tua casa nel centro di Roma,30644024,2015-04-05,IT,a few days or more,0.0,1.0,f,1.0,t,f,II Parioli/Nomentano,II Parioli/Nomentano District,Rome,41.91009,12.51975,Entire apartment,Entire place,2,1.0,"[""Elevator"", ""Indoor fireplace"", ""TV"", ""Wifi"", ""Air conditioning"", ""Breakfast""]",50,3,15,94.0,10.0,10.0,10.0,10.0,10.0,10.0,t,"district,bedrooms",Disappointing stay. We had several issues during our stay that were never resolved. The entire apartment was not as clean as the photos suggested. The host was difficult to reach when we had issues.,1.0
504444329,29799386,2019-08-07,19683090,James P.,4,Wonderful experience. The entire apartment was spotless and exactly as described. The host was super responsive and easy to communicate with.,positive,True,Departamento Colonia Roma,224195111,2018-11-04,MX,within a day,0.5,1.0,f,0.0,t,f,Cuauhtemoc,Cuauhtemoc District,Mexico City,19.40609,-99.16577,Entire apartment,Entire place,4,2.0,"[""Dedicated workspace"", ""Free street parking"", ""Essentials"", ""Host greets you"", ""Cooking basics"", ""Kitchen""]",540,6,1125,94.0,10.0,10.0,10.0,10.0,10.0,9.0,t,district,Wonderful experience. The entire apartment was spotless and exactly as described. Our superhost was super responsive and easy to communicate with.,0.9293
211746980,12148061,2017-11-14,28060146,Marie G.,1,Below our expectations. Check-in was confusing and delayed our arrival in Cape Town. The location in Ward 115 was noisier than expected. The entire guest suite was not as clean as the photos suggested.,negative,True,"Sun & Sea in a gorgeous, green, downtown hideout",34633979,2015-05-31,"Cape Town, Western Cape, South Africa",within an hour,1.0,1.0,f,5.0,t,t,Ward 115,Ward 115 District,Cape Town,-33.91119,18.40458,Entire guest suite,Entire place,6,2.0,"[""Hair dryer"", ""Dryer"", ""Lockbox"", ""Hot water"", ""Window guards"", ""Heating""]",2038,2,60,95.0,9.0,10.0,10.0,10.0,10.0,10.0,t,district,Below our expectations. The location in Ward 115 was noisier than expected. Check-in was confusing and delayed our arrival in Cape Town.,0.8007
255776140,13375642,2018-04-21,3246435,Noor A.,3,Reasonable for a short trip. It served its purpose for our stay in New York.,neutral,True,Huge sunny bedroom with private bathroom,1949282,2012-03-18,"Brooklyn, New York, United States",within an hour,1.0,0.94,t,6.0,t,t,Bushwick,Brooklyn,New York,40.69281,-73.91018,Private room in apartment,Private room,2,1.0,"[""Refrigerator"", ""Microwave"", ""Air conditioning"", ""Free street parking"", ""Kitchen"", ""Coffee maker""]",50,30,60,98.0,10.0,10.0,10.0,10.0,9.0,10.0,f,,Reasonable for a short trip. It served its purpose for our stay in New York.,1.0
368563823,1112762,2019-01-07,103484771,Carlos J.,2,Would not recommend. The entire apartment was not as clean as the photos suggested. The location in I Centro Storico was noisier than expected.,negative,True,ROME CENTRE COLOSSEUM **WiFI **,255290,2010-10-06,Italy,within a few hours,1.0,0.9,t,14.0,t,t,I Centro Storico,I Centro Storico District,Rome,41.89009,12.49654,Entire apartment,Entire place,2,1.0,"[""Washer"", ""Dedicated workspace"", ""Microwave"", ""Fire extinguisher"", ""Hangers"", ""Iron""]",49,2,365,87.0,9.0,9.0,10.0,9.0,10.0,9.0,t,district,Would not recommend. The entire apartment was not as clean as the photos suggested. The location in I Centro Storico was noisier than expected.,1.0
285324281,19262360,2018-07-03,171236510,Kenji C.,2,Below our expectations. We had several issues during our stay that were never resolved. The entire apartment was not as clean as the photos suggested.,negative,True,Borghetto Cavalleggeri,134875129,2017-06-13,"Rome, Lazio, Italy",a few days or more,0.81,0.65,f,1.0,t,t,XIII Aurelia,XIII Aurelia District,Rome,41.89973,12.45505,Entire apartment,Entire place,4,2.0,"[""Shampoo"", ""TV"", ""Private entrance"", ""Fire extinguisher"", ""Long term stays allowed"", ""Wifi""]",157,2,1125,94.0,9.0,10.0,10.0,9.0,10.0,10.0,t,"host_response_time,host_response_rate,host_acceptance_rate,district",Below our expectations. The entire apartment was not as clean as the photos suggested. We had several issues during our stay that were never resolved.,1.0
609891944,31268431,2020-02-23,57504668,Mohammed N.,2,Would not recommend. Check-in was confusing and delayed our arrival in New York. Our superhost was difficult to reach when we had issues. The private room in apartment was not as clean as the photos suggested.,negative,True,Prime Location Private Room in Queens,233755743,2019-01-02,"Queens, New York, United States",within a few hours,0.79,1.0,t,2.0,t,f,Elmhurst,Queens,New York,40.73492,-73.87377,Private room in apartment,Private room,2,1.0,"[""Refrigerator"", ""Microwave"", ""Air conditioning"", ""Coffee maker"", ""Iron"", ""Hangers""]",40,30,1125,97.0,10.0,9.0,10.0,10.0,10.0,10.0,f,"host_response_time,host_response_rate",We had a rough experience. The private room in apartment was not as clean as the photos suggested. Our superhost was difficult to reach when we had issues. Check-in was confusing and delayed our arrival in New York.,0.8895
494074233,28281830,2019-07-23,76647516,Nina A.,2,Not worth the price. We had several issues during our stay that were never resolved. The location in Ipanema was noisier than expected. Our superhost was difficult to reach when we had issues.,negative,True,"Luxo, limpeza diaria,TVcabo,Wi-Fi,garagem,piscina.",213588389,2018-09-04,"Belo Horizonte, State of Minas Gerais, Brazil",within an hour,1.0,0.96,t,1.0,t,t,Ipanema,Ipanema District,Rio de Janeiro,-22.98356,-43.20271,Entire serviced apartment,Entire place,4,1.0,"[""Air conditioning"", ""Essentials"", ""Hangers"", ""Coffee maker"", ""Dedicated workspace"", ""Private entrance""]",300,7,1125,99.0,10.0,10.0,10.0,10.0,10.0,9.0,f,district,Not worth the price. Our superhost was difficult to reach when we had issues. We had several issues during our stay that were never resolved.,0.7668
